id,buy,male,buyamt,freq,lastbuy,firstbuy,child,youth,cook,diy,art
1714,1,1,88,8,5,34,0,0,1,0,1
1715,1,0,201,4,7,22,1,1,0,1,2
1716,1,1,158,10,3,18,0,1,0,0,0
1717,1,0,64,10,2,16,0,0,0,0,1
1718,1,0,32,12,1,12,0,0,0,0,1
1719,1,0,256,6,3,14,1,0,0,0,0
1720,1,0,227,28,8,74,2,1,1,1,2
1721,1,1,379,8,10,60,5,2,1,1,0
1722,1,1,143,14,1,14,0,0,0,0,0
1723,1,1,205,8,5,26,1,1,1,1,1
1724,1,1,195,2,12,46,7,0,1,0,3
1725,1,0,40,16,2,24,0,0,0,0,0
1726,1,1,147,14,2,20,0,0,1,0,0
1727,1,1,291,8,8,28,3,0,1,0,2
1728,1,1,345,14,7,34,2,1,0,1,2
1729,1,1,323,2,2,6,0,0,1,0,1
1730,1,0,89,10,1,10,0,0,0,0,1
1731,1,0,254,12,9,64,0,2,2,1,2
1732,1,1,302,2,11,56,2,1,4,0,1
1733,1,0,360,10,9,60,3,1,0,2,3
1734,1,1,91,2,3,10,0,0,1,1,0
1735,1,0,257,14,2,16,1,0,0,0,1
1736,1,0,331,8,11,64,1,1,3,1,2
1737,1,1,277,2,1,2,0,0,1,0,0
1738,1,1,109,4,5,32,1,2,0,0,2
1739,1,0,333,4,4,14,2,0,0,0,0
1740,1,1,294,4,12,34,3,2,2,1,1
1741,1,0,20,10,1,10,0,0,0,1,0
1742,1,1,240,6,1,6,0,0,0,0,1
1743,1,1,116,2,6,36,2,1,0,0,0
1744,1,0,170,2,6,26,1,2,0,0,1
1745,1,0,181,12,1,12,0,0,0,0,0
1746,1,0,125,4,4,26,2,0,0,0,2
1747,1,1,291,6,2,10,0,0,0,0,0
1748,1,0,263,14,1,14,0,0,0,0,1
1749,1,0,444,10,11,66,1,0,3,2,3
1750,1,0,151,4,2,10,1,0,0,0,1
1751,1,1,289,10,3,18,0,0,1,0,1
1752,1,0,309,2,1,2,0,0,0,0,1
1753,1,0,335,6,5,28,0,0,2,0,1
1754,1,1,282,4,2,8,0,0,1,1,0
1755,1,0,242,8,1,8,1,0,0,0,0
1756,1,0,208,6,2,12,0,0,2,0,0
1757,1,0,286,4,11,30,3,1,3,0,2
1758,1,0,312,14,2,20,1,0,0,0,0
1759,1,1,203,2,2,6,0,1,0,0,1
1760,1,1,217,16,11,46,2,2,2,0,1
1761,1,1,409,8,12,60,6,2,1,1,1
1762,1,0,122,8,4,20,1,1,0,0,2
1763,1,0,204,6,1,6,0,0,0,0,1
1764,1,1,250,20,12,88,1,0,2,1,4
1765,1,1,141,12,4,30,1,0,1,0,1
1766,1,0,96,14,5,34,1,0,0,1,2
1767,1,1,54,10,2,18,1,0,0,0,1
1768,1,1,197,8,2,12,1,0,1,0,0
1769,1,0,286,10,1,10,0,0,1,0,0
1770,1,0,163,10,1,10,0,0,0,0,1
1771,1,0,274,6,2,10,0,1,1,0,0
1772,1,0,66,12,2,18,0,2,0,0,0
1773,1,1,174,8,5,22,1,0,3,0,0
1774,1,0,118,12,1,12,0,0,0,1,0
1775,1,0,41,10,1,10,0,0,0,1,0
1776,1,1,286,12,2,18,0,0,0,0,1
1777,1,0,427,14,11,74,4,1,1,1,2
1778,1,1,444,10,11,74,5,1,3,0,1
1779,1,0,310,4,2,8,0,0,1,0,1
1780,1,0,151,32,1,32,0,0,0,0,0
1781,1,1,72,10,1,10,0,0,0,0,1
1782,1,0,140,4,1,4,1,0,0,0,0
1783,1,1,231,12,2,14,0,0,0,0,1
1784,1,1,225,14,1,14,1,0,0,0,0
1785,1,0,129,8,3,24,0,0,2,1,0
1786,1,0,291,6,2,8,0,0,1,0,0
1787,1,1,123,12,4,30,1,0,0,0,2
1788,1,0,252,8,6,30,1,0,1,2,1
1789,1,1,278,10,2,16,0,0,2,0,0
1790,1,1,189,10,1,10,0,0,1,0,0
1791,1,1,187,6,11,38,2,0,3,2,1
1792,1,1,125,14,6,48,2,1,1,0,2
1793,1,0,290,2,2,8,0,0,0,0,1
1794,1,1,160,4,9,26,2,1,1,0,2
1795,1,1,319,2,5,14,0,1,2,0,2
1796,1,1,207,16,1,16,1,0,0,0,0
1797,1,1,310,30,2,36,0,0,0,1,1
1798,1,1,189,4,11,30,0,1,3,1,2
1799,1,1,274,2,2,4,1,0,1,0,0
1800,1,0,125,4,2,10,0,0,1,0,0
1801,1,0,221,4,2,10,0,1,0,0,1
1802,1,0,136,2,2,8,1,0,0,1,0
1803,1,1,167,8,2,14,1,0,0,0,1
1804,1,0,68,4,2,10,0,0,0,1,0
1805,0,1,40,12,1,12,0,0,1,0,0
1806,0,1,289,8,1,8,0,0,0,0,0
1807,0,0,235,28,1,28,0,0,0,1,0
1808,0,1,66,12,1,12,0,0,0,1,0
1809,0,1,49,4,1,4,0,0,1,0,0
1810,0,1,198,10,5,28,3,0,1,0,0
1811,0,1,56,20,2,28,1,0,0,0,0
1812,0,1,285,24,2,28,0,0,2,0,0
1813,0,1,316,10,8,28,4,2,2,0,0
1814,0,1,201,32,2,34,1,0,0,0,0
1815,0,0,170,24,1,24,1,0,0,0,0
1816,0,0,74,22,2,26,1,0,0,0,1
1817,0,1,128,12,2,18,0,1,1,0,0
1818,0,0,205,14,1,14,1,0,0,0,0
1819,0,1,79,2,2,8,1,0,1,0,0
1820,0,1,326,2,2,6,1,0,1,0,0
1821,0,1,241,10,1,10,1,0,0,0,0
1822,0,1,193,14,2,22,1,0,0,1,0
1823,0,0,175,4,1,4,1,0,0,0,0
1824,0,0,170,12,10,50,4,2,2,0,0
1825,0,1,121,4,2,12,0,0,0,0,0
1826,0,1,51,4,2,8,0,0,2,0,0
1827,0,0,92,16,1,16,0,0,0,0,0
1828,0,0,202,10,1,10,0,0,0,0,0
1829,0,1,150,16,4,40,1,0,3,0,0
1830,0,0,54,32,3,46,1,1,1,0,0
1831,0,0,306,14,1,14,1,0,0,0,0
1832,0,0,272,36,2,38,1,0,1,0,0
1833,0,0,48,12,1,12,0,1,0,0,0
1834,0,1,256,12,3,26,1,1,0,1,0
1835,0,1,276,26,1,26,0,0,1,0,0
1836,0,1,274,4,9,22,0,2,4,2,1
1837,0,1,377,14,6,42,2,0,0,1,0
1838,0,1,26,8,1,8,0,0,0,1,0
1839,0,0,76,8,2,12,0,0,1,0,1
1840,0,1,269,2,1,2,0,1,0,0,0
1841,0,1,164,12,7,30,1,1,3,0,1
1842,0,0,227,22,2,24,0,0,1,1,0
1843,0,1,177,14,2,20,0,0,2,0,0
1844,0,1,130,8,2,14,1,0,0,0,0
1845,0,1,111,34,1,34,0,1,0,0,0
1846,0,1,220,4,2,8,0,1,0,0,0
1847,0,0,236,4,2,8,0,0,1,0,0
1848,0,1,260,2,2,6,1,0,0,0,1
1849,0,0,103,16,2,22,0,0,1,0,1
1850,0,1,174,22,3,38,0,0,1,2,0
1851,0,1,119,32,1,32,1,0,0,0,0
1852,0,1,138,6,2,8,0,1,1,0,0
1853,0,1,324,2,6,26,0,0,3,0,2
1854,0,1,63,10,2,18,1,0,0,0,1
1855,0,1,152,10,1,10,0,0,1,0,0
1856,0,0,131,12,1,12,0,0,0,1,0
1857,0,1,359,8,4,28,0,1,1,0,0
1858,0,1,85,24,2,32,0,0,1,0,0
1859,0,0,177,2,1,2,0,0,0,0,0
1860,0,0,458,10,11,56,4,2,3,0,1
1861,0,1,240,8,1,8,1,0,0,0,0
1862,0,1,171,2,2,10,1,1,0,0,0
1863,0,1,300,26,8,70,1,3,0,2,1
1864,0,0,331,30,7,60,1,1,1,1,3
1865,0,0,328,28,2,34,1,0,1,0,0
1866,0,1,226,14,1,14,0,0,1,0,0
1867,0,0,342,12,6,28,3,1,1,1,0
1868,0,1,65,16,1,16,0,0,0,0,1
1869,0,1,297,8,1,8,0,0,0,1,0
1870,0,1,52,6,1,6,1,0,0,0,0
1871,0,1,166,6,1,6,0,0,0,1,0
1872,0,1,262,24,1,24,1,0,0,0,0
1873,0,0,141,16,2,22,0,0,1,1,0
1874,0,0,115,18,1,18,0,0,0,0,1
1875,0,1,82,4,1,4,1,0,0,0,0
1876,0,1,244,24,2,28,1,0,0,1,0
1877,0,0,313,12,1,12,0,0,0,1,0
1878,0,0,15,12,1,12,0,0,0,1,0
1879,0,1,316,10,2,14,0,0,1,1,0
1880,0,1,311,16,2,20,0,0,1,1,0
1881,0,1,129,16,2,20,0,1,0,0,0
1882,0,1,213,16,7,54,2,0,3,0,1
1883,0,1,76,6,2,12,1,0,0,0,1
1884,0,1,156,10,4,32,1,1,1,1,0
1885,0,1,310,16,1,16,0,0,1,0,0
1886,0,1,171,26,2,34,0,0,1,0,0
1887,0,1,201,10,7,52,1,1,3,0,0
1888,0,0,181,4,2,6,0,0,1,0,0
1889,0,1,365,12,6,46,2,2,0,0,0
1890,0,0,242,36,1,36,0,0,0,0,1
1891,0,0,330,14,3,26,0,1,0,2,0
1892,0,0,245,32,12,64,5,1,2,2,1
1893,0,0,167,22,1,22,1,0,0,0,0
1894,0,1,259,20,5,34,1,0,2,1,0
1895,0,1,266,28,7,48,1,0,0,3,2
1896,0,0,300,30,7,64,1,2,0,3,0
1897,0,1,289,14,6,32,0,0,1,3,1
1898,0,1,231,12,7,48,0,2,1,1,1
1899,0,1,231,10,5,24,1,2,0,0,0
1900,0,1,185,16,4,40,1,1,1,0,0
1901,0,1,157,14,2,18,2,0,0,0,0
1902,0,1,461,10,11,66,3,0,3,2,1
1903,0,0,50,8,1,8,0,1,0,0,0
1904,0,1,91,18,1,18,1,0,0,0,0
1905,0,1,303,12,2,16,2,0,0,0,0
1906,0,1,138,6,2,12,0,0,2,0,0
1907,0,1,247,12,2,18,1,0,1,0,0
1908,0,0,120,14,2,22,1,0,0,0,0
1909,0,1,327,2,6,26,3,0,1,0,1
1910,0,1,247,4,1,4,0,0,0,1,0
1911,0,0,124,6,4,20,0,0,3,0,0
1912,0,1,229,14,7,30,2,0,1,0,1
1913,0,1,284,8,2,14,2,0,0,0,0
1914,0,0,247,4,2,6,1,0,0,0,0
1915,0,1,305,14,9,32,4,1,1,0,1
1916,0,1,254,36,2,42,0,1,1,0,0
1917,0,1,257,14,3,22,2,1,0,0,0
1918,0,1,109,12,2,16,1,0,0,1,0
1919,0,1,325,16,2,18,0,0,0,0,1
1920,0,0,343,16,4,30,1,1,2,0,0
1921,0,1,58,10,2,16,0,2,0,0,0
1922,0,1,213,16,6,36,4,0,1,0,0
1923,0,1,188,22,5,38,2,1,1,0,0
1924,0,1,218,4,7,44,2,0,1,1,1
1925,0,0,234,16,7,54,2,2,2,1,0
1926,0,1,294,14,2,20,0,0,2,0,0
1927,0,1,185,12,1,12,1,0,0,0,0
1928,0,0,411,8,12,66,2,0,2,4,2
1929,0,1,205,4,1,4,0,1,0,0,0
1930,0,0,245,12,1,12,0,1,0,0,0
1931,0,0,91,28,2,32,2,0,0,0,0
1932,0,1,43,26,1,26,0,1,0,0,0
1933,0,0,210,10,2,16,1,0,0,1,0
1934,0,1,120,16,1,16,0,0,0,0,1
1935,0,1,314,10,8,30,3,1,2,1,0
1936,0,0,72,8,2,10,1,0,0,0,1
1937,0,0,53,36,2,42,0,0,2,0,0
1938,0,0,208,8,9,56,1,0,3,2,1
1939,0,1,307,10,1,10,0,0,0,0,1
1940,0,1,369,22,7,64,3,0,2,1,0
1941,0,0,385,16,7,46,1,1,2,0,0
1942,0,0,135,16,4,24,0,2,0,1,0
1943,0,1,268,12,2,16,1,0,0,0,0
1944,0,0,112,16,6,38,2,0,2,0,0
1945,0,0,407,8,11,68,3,1,4,0,1
1946,0,1,79,24,2,28,0,0,2,0,0
1947,0,1,237,14,1,14,0,0,0,0,1
1948,0,1,93,2,5,32,4,0,0,1,0
1949,0,1,329,2,6,22,0,1,2,2,0
1950,0,0,185,4,1,4,0,0,1,0,0
1951,0,1,210,14,1,14,1,0,0,0,0
1952,0,0,264,14,2,16,1,0,0,1,0
1953,0,1,70,4,2,8,2,0,0,0,0
1954,0,1,96,32,2,40,0,1,0,1,0
1955,0,1,285,20,8,44,1,2,3,1,0
1956,0,1,98,10,2,16,1,0,1,0,0
1957,0,0,211,14,3,28,1,0,0,2,0
1958,0,1,343,2,4,16,0,1,1,1,1
1959,0,1,280,32,11,60,4,2,2,1,0
1960,0,0,248,16,1,16,0,0,1,0,0
1961,0,1,260,16,2,20,1,0,0,0,1
1962,0,0,272,6,2,12,0,1,1,0,0
1963,0,1,134,10,4,20,1,0,1,0,0
1964,0,1,151,14,1,14,1,0,0,0,0
1965,0,0,122,24,1,24,0,0,0,0,0
1966,0,1,321,32,11,66,2,1,3,0,3
1967,0,1,262,6,1,6,0,0,0,0,0
1968,0,0,204,36,2,44,0,2,0,0,0
1969,0,1,147,16,2,22,0,0,1,0,0
1970,0,0,249,10,1,10,0,0,1,0,0
1971,0,0,69,12,2,14,0,0,1,1,0
1972,0,1,172,8,1,8,0,0,0,0,0
1973,0,1,279,12,2,16,0,0,0,1,0
1974,0,1,157,16,1,16,0,1,0,0,0
1975,0,0,275,16,2,22,0,0,2,0,0
1976,0,1,32,28,2,36,1,0,0,0,1
1977,0,1,96,16,1,16,0,0,0,0,0
1978,0,1,75,10,1,10,0,0,0,1,0
1979,0,1,303,4,2,6,1,0,1,0,0
1980,0,1,275,6,1,6,0,0,0,1,0
1981,0,1,220,2,2,6,0,0,0,0,1
1982,0,1,90,16,1,16,0,0,1,0,0
1983,0,0,296,14,1,14,0,0,0,0,0
1984,0,1,129,8,2,16,1,0,0,0,0
1985,0,1,122,10,4,24,0,1,0,0,2
1986,0,1,206,8,1,8,0,0,0,0,0
1987,0,1,329,14,2,22,1,1,0,0,0
1988,0,1,287,14,1,14,0,1,0,0,0
1989,0,1,155,16,2,18,0,0,0,1,1
1990,0,1,290,22,2,28,0,0,0,0,1
1991,0,1,313,10,2,14,0,0,1,0,1
1992,0,1,100,16,6,34,3,1,1,1,0
1993,0,1,97,6,2,12,1,0,0,1,0
1994,0,1,364,12,8,36,1,0,3,1,1
1995,0,1,80,14,1,14,0,0,1,0,0
1996,0,1,280,16,1,16,0,0,1,0,0
1997,0,0,294,16,2,22,0,0,0,0,0
1998,0,1,328,16,2,20,1,0,0,1,0
1999,0,1,175,14,1,14,0,0,0,0,0
2000,0,0,100,34,5,46,1,1,0,0,0
2001,0,1,106,14,1,14,1,0,0,0,0
2002,0,0,30,34,2,36,2,0,0,0,0
2003,0,1,68,14,2,20,1,0,0,1,0
2004,0,1,45,4,1,4,0,0,1,0,0
2005,0,1,306,12,2,18,0,1,0,0,1
2006,0,1,95,32,2,40,0,0,0,1,1
2007,0,1,249,12,1,12,0,0,1,0,0
2008,0,1,396,14,8,34,1,1,1,3,2
2009,0,1,128,14,2,16,0,1,1,0,0
2010,0,0,151,32,1,32,0,0,1,0,0
2011,0,1,97,12,1,12,1,0,0,0,0
2012,0,1,235,26,2,32,0,0,1,0,0
2013,0,1,262,18,2,22,0,0,1,0,0
2014,0,1,304,12,1,12,1,0,0,0,0
2015,0,0,346,10,7,34,1,2,1,2,1
2016,0,1,433,16,9,52,4,1,2,1,1
2017,0,1,461,4,11,56,5,1,1,2,1
2018,0,1,255,34,3,50,1,0,1,1,0
2019,0,1,243,10,4,28,0,1,1,2,0
2020,0,1,53,4,2,12,1,0,0,0,0
2021,0,1,309,18,2,26,1,0,0,0,1
2022,0,1,39,30,1,30,0,0,1,0,0
2023,0,0,97,20,1,20,0,0,1,0,0
2024,0,0,59,6,2,8,1,1,0,0,0
2025,0,0,204,16,1,16,0,0,1,0,0
2026,0,0,322,28,2,32,1,1,0,0,0
2027,0,0,94,10,2,16,0,0,0,0,0
2028,0,1,24,14,1,14,0,0,1,0,0
2029,0,0,226,10,2,14,0,0,1,0,1
2030,0,1,164,6,2,10,1,0,0,1,0
2031,0,1,44,16,1,16,0,0,0,1,0
2032,0,1,54,28,1,28,1,0,0,0,0
2033,0,1,372,4,9,34,2,3,3,0,0
2034,0,0,195,30,6,48,3,0,2,0,0
2035,0,1,193,12,12,54,2,1,3,4,1
2036,0,0,229,20,2,26,0,0,2,0,0
2037,0,0,250,14,1,14,1,0,0,0,0
2038,0,1,55,12,1,12,0,1,0,0,0
2039,0,1,146,12,1,12,0,0,0,1,0
2040,0,0,166,12,2,18,2,0,0,0,0
2041,0,1,236,16,6,42,2,1,3,0,0
2042,0,0,267,10,9,30,2,0,4,1,1
2043,0,1,59,14,2,22,0,1,0,0,1
2044,0,1,247,6,10,46,3,2,1,3,0
2045,0,1,249,14,2,16,0,0,1,1,0
2046,0,0,132,14,1,14,0,0,0,0,0
2047,0,1,305,20,1,20,0,0,0,0,0
2048,0,0,76,32,1,32,0,1,0,0,0
2049,0,1,65,4,1,4,0,0,0,1,0
2050,0,1,135,8,4,22,0,0,3,0,1
2051,0,1,200,4,1,4,0,1,0,0,0
2052,0,0,203,10,2,12,1,0,1,0,0
2053,0,0,37,4,2,10,0,0,1,0,1
2054,0,1,98,2,3,18,0,0,2,0,0
2055,0,1,121,8,1,8,1,0,0,0,0
2056,0,0,56,4,1,4,0,0,1,0,0
2057,0,0,300,26,2,28,0,0,1,1,0
2058,0,1,228,14,1,14,0,0,0,0,1
2059,0,1,233,22,1,22,0,0,1,0,0
2060,0,1,55,16,1,16,0,0,0,0,0
2061,0,1,200,2,2,6,0,1,0,0,0
2062,0,1,147,10,1,10,0,1,0,0,0
2063,0,0,185,14,5,34,0,0,1,1,1
2064,0,0,208,14,2,18,1,0,1,0,0
2065,0,1,78,16,1,16,1,0,0,0,0
2066,0,1,328,2,5,12,2,0,0,1,1
2067,0,1,199,14,2,18,0,0,0,1,1
2068,0,1,324,10,2,18,1,1,0,0,0
2069,0,1,46,10,2,14,1,0,1,0,0
2070,0,1,279,18,4,36,0,0,2,0,0
2071,0,1,93,32,2,40,0,0,0,0,0
2072,0,1,243,6,6,26,3,0,0,1,0
2073,0,1,293,10,1,10,0,1,0,0,0
2074,0,0,244,30,5,48,0,0,4,1,0
2075,0,1,287,4,2,6,0,0,0,1,1
2076,0,1,188,16,1,16,0,0,1,0,0
2077,0,0,297,26,2,30,0,0,0,0,1
2078,0,0,196,12,2,20,0,1,0,1,0
2079,0,1,180,10,2,14,0,1,0,1,0
2080,0,0,312,28,1,28,0,1,0,0,0
2081,0,1,178,28,1,28,0,0,0,0,1
2082,0,1,87,14,2,16,0,0,1,1,0
2083,0,0,79,26,1,26,0,0,0,0,0
2084,0,1,281,2,2,8,0,2,0,0,0
2085,0,0,128,14,1,14,0,0,1,0,0
2086,0,1,245,12,1,12,0,0,0,1,0
2087,0,1,228,10,10,64,2,2,3,1,0
2088,0,1,169,8,3,18,0,0,0,0,1
2089,0,1,88,4,2,8,0,0,2,0,0
2090,0,1,163,16,2,20,0,0,0,0,1
2091,0,1,196,16,4,32,1,2,1,0,0
2092,0,1,83,16,1,16,0,0,1,0,0
2093,0,0,52,16,3,26,2,0,0,0,0
2094,0,1,262,36,12,76,3,2,2,1,3
2095,0,1,25,30,1,30,0,0,0,0,0
2096,0,0,29,4,1,4,0,0,1,0,0
2097,0,0,118,26,3,44,0,1,0,1,0
2098,0,0,46,2,1,2,1,0,0,0,0
2099,0,1,281,28,5,44,2,1,0,1,1
2100,0,0,244,8,12,32,3,5,1,3,0
2101,0,1,140,6,1,6,1,0,0,0,0
2102,0,1,181,12,1,12,1,0,0,0,0
2103,0,1,178,16,1,16,0,0,0,0,0
2104,0,0,105,2,2,8,1,0,0,0,0
2105,0,1,100,16,2,20,1,0,0,1,0
2106,0,1,290,12,11,66,3,3,4,1,0
2107,0,0,243,14,11,78,3,1,5,0,2
2108,0,1,194,34,6,50,1,1,0,2,1
2109,0,0,196,32,1,32,0,0,0,1,0
2110,0,1,239,2,7,20,2,0,2,1,2
2111,0,1,34,30,1,30,1,0,0,0,0
2112,0,1,304,30,1,30,0,0,0,0,1
2113,0,1,103,36,4,46,2,0,1,0,0
2114,0,0,85,10,1,10,0,0,0,0,1
2115,0,1,127,32,2,36,0,1,0,0,1
2116,0,1,306,10,1,10,0,0,1,0,0
2117,0,1,94,10,2,12,0,0,1,1,0
2118,0,1,121,4,3,12,0,0,1,1,1
2119,0,1,263,4,2,12,0,0,1,0,0
2120,0,1,182,2,6,18,1,1,0,0,0
2121,0,1,283,2,1,2,0,0,1,0,0
2122,0,1,155,14,1,14,0,1,0,0,0
2123,0,0,189,30,1,30,0,0,0,0,1
2124,0,1,189,24,9,48,2,0,1,1,4
2125,0,0,294,26,1,26,0,0,0,0,0
2126,0,0,144,24,5,42,1,1,2,0,1
2127,0,0,277,6,5,30,1,1,2,0,0
2128,0,1,114,10,4,30,1,0,1,0,2
2129,0,1,193,28,2,36,0,0,0,0,2
2130,0,1,80,34,1,34,0,0,0,0,0
2131,0,1,57,10,1,10,0,0,1,0,0
2132,0,1,41,14,1,14,0,0,0,0,0
2133,0,1,229,14,10,38,1,0,4,2,2
2134,0,1,391,12,8,46,2,1,3,1,0
2135,0,0,33,10,1,10,0,0,1,0,0
2136,0,1,15,16,1,16,1,0,0,0,0
2137,0,1,264,14,1,14,0,0,0,0,1
2138,0,1,300,32,4,42,1,2,1,0,0
2139,0,1,55,30,2,36,0,1,0,0,0
2140,0,1,442,16,12,48,2,0,3,2,2
2141,0,1,305,4,2,12,2,0,0,0,0
2142,0,0,125,12,1,12,1,0,0,0,0
2143,0,1,201,14,8,46,3,0,3,1,0
2144,0,1,305,2,4,18,0,1,0,0,0
2145,0,1,190,18,2,26,1,1,0,0,0
2146,0,1,178,16,1,16,1,0,0,0,0
2147,0,1,44,8,2,10,0,2,0,0,0
2148,0,1,206,20,11,60,1,1,5,1,2
2149,0,1,145,4,2,8,1,0,1,0,0
2150,0,0,59,14,2,22,1,0,0,1,0
2151,0,0,114,4,1,4,0,0,0,1,0
2152,0,1,179,26,3,32,1,0,0,1,0
2153,0,0,156,4,1,4,0,0,1,0,0
2154,0,1,67,2,1,2,1,0,0,0,0
2155,0,1,73,16,1,16,0,0,0,1,0
2156,0,0,52,14,2,20,0,0,1,0,0
2157,0,1,25,14,1,14,0,0,1,0,0
2158,0,0,220,26,5,44,2,1,1,0,0
2159,0,1,228,22,1,22,1,0,0,0,0
2160,0,1,405,6,11,60,2,1,1,2,0
2161,0,0,51,10,1,10,0,0,0,0,0
2162,0,1,282,10,1,10,0,0,0,0,0
2163,0,1,261,14,6,48,2,0,0,1,0
2164,0,1,233,10,5,36,1,1,2,0,1
2165,0,0,49,8,1,8,0,1,0,0,0
2166,0,1,240,6,8,48,1,1,4,1,1
2167,0,0,215,10,1,10,1,0,0,0,0
2168,0,1,393,16,11,54,4,1,1,0,2
2169,0,0,139,10,4,28,1,0,0,0,0
2170,0,1,170,28,3,44,0,0,2,0,0
2171,0,1,153,10,5,38,2,0,0,1,2
2172,0,0,194,10,8,42,2,1,2,1,1
2173,0,1,236,16,2,20,0,1,0,0,0
2174,0,0,177,16,11,78,3,0,3,3,2
2175,0,1,71,4,2,8,1,0,0,0,0
2176,0,1,419,4,12,72,3,1,2,2,2
2177,0,1,265,10,2,16,1,1,0,0,0
2178,0,1,63,4,2,12,0,0,1,0,0
2179,0,0,247,32,9,62,4,2,1,1,1
2180,0,0,199,12,1,12,0,0,0,1,0
2181,0,0,287,4,1,4,0,0,1,0,0
2182,0,0,124,12,2,14,0,0,0,1,1
2183,0,1,77,8,1,8,0,0,1,0,0
2184,0,1,223,12,2,18,0,1,0,1,0
2185,0,1,439,2,10,60,2,2,3,2,0
2186,0,1,220,10,2,14,0,0,1,0,1
2187,0,0,309,24,2,28,1,0,0,0,0
2188,0,0,63,16,4,30,1,0,1,1,0
2189,0,0,78,10,3,20,1,1,1,0,0
2190,0,1,387,2,6,28,1,0,2,0,2
2191,0,0,16,6,1,6,0,0,0,0,0
2192,0,1,208,2,1,2,0,0,1,0,0
2193,0,1,303,4,2,6,0,0,1,1,0
2194,0,1,199,10,1,10,0,0,0,1,0
2195,0,1,65,12,2,16,1,1,0,0,0
2196,0,1,266,30,1,30,1,0,0,0,0
2197,0,1,223,28,3,42,0,0,0,2,1
2198,0,1,51,34,1,34,0,0,0,1,0
2199,0,1,47,6,1,6,0,0,1,0,0
2200,0,0,233,4,2,8,1,1,0,0,0
2201,0,1,292,16,9,56,1,2,3,2,0
2202,0,1,244,8,2,14,0,0,1,0,0
2203,0,1,230,20,2,24,0,0,0,0,1
2204,0,0,198,16,2,20,0,0,1,0,1
2205,0,0,255,10,2,16,0,0,0,0,2
2206,0,0,61,20,2,22,0,0,1,0,0
2207,0,1,238,12,12,36,1,2,3,2,1
2208,0,1,348,16,6,38,2,0,2,2,0
2209,0,1,78,14,2,18,0,1,0,0,0
2210,0,1,356,12,9,62,1,1,2,2,2
2211,0,0,297,12,1,12,1,0,0,0,0
2212,0,0,18,12,1,12,0,0,0,1,0
2213,0,0,19,24,1,24,0,0,1,0,0
2214,0,1,332,14,6,44,1,0,2,1,0
2215,0,1,167,12,1,12,0,0,1,0,0
2216,0,1,100,34,2,40,1,0,0,0,1
2217,0,0,323,14,2,16,0,0,2,0,0
2218,0,0,368,10,5,36,2,1,0,0,1
2219,0,1,227,14,3,22,1,0,0,1,0
2220,0,1,75,10,4,18,1,0,0,0,1
2221,0,0,114,6,2,10,0,0,2,0,0
2222,0,1,230,10,1,10,0,0,0,0,1
2223,0,1,276,12,5,22,0,1,3,1,0
2224,0,1,114,2,2,4,1,0,0,1,0
2225,0,1,105,16,2,22,1,0,0,1,0
2226,0,1,264,16,2,18,0,0,0,1,0
2227,0,1,212,6,2,14,0,0,0,0,1
2228,0,1,224,14,1,14,0,1,0,0,0
2229,0,1,230,16,1,16,0,0,0,1,0
2230,0,1,56,14,1,14,0,0,0,0,0
2231,0,1,335,2,7,16,1,0,2,2,2
2232,0,0,83,14,2,20,0,0,1,1,0
2233,0,1,325,12,8,44,2,1,0,4,1
2234,0,1,189,14,2,22,0,0,2,0,0
2235,0,1,287,12,5,36,0,2,2,1,0
2236,0,0,393,36,12,64,1,3,2,3,3
2237,0,1,219,14,1,14,0,1,0,0,0
2238,0,1,386,14,12,42,6,0,4,1,1
2239,0,0,249,16,2,20,0,0,2,0,0
2240,0,1,232,14,1,14,0,0,1,0,0
2241,0,1,90,8,2,12,0,0,2,0,0
2242,0,1,209,32,2,40,0,0,2,0,0
2243,0,0,207,12,1,12,0,0,0,0,0
2244,0,0,335,20,8,56,1,1,3,1,0
2245,0,1,238,4,1,4,0,1,0,0,0
2246,0,1,211,16,1,16,0,0,1,0,0
2247,0,0,130,16,2,20,1,0,0,0,1
2248,0,1,229,20,2,28,1,0,1,0,0
2249,0,1,234,32,2,38,0,0,1,0,1
2250,0,1,124,10,2,12,1,0,0,0,1
2251,0,1,325,6,2,8,0,1,1,0,0
2252,0,1,94,16,1,16,0,1,0,0,0
2253,0,1,301,12,1,12,0,0,0,1,0
2254,0,1,24,10,1,10,0,0,0,1,0
2255,0,1,74,30,1,30,0,0,1,0,0
2256,0,0,296,34,2,42,1,0,0,1,0
2257,0,1,284,8,1,8,1,0,0,0,0
2258,0,1,35,18,2,26,0,0,0,1,0
2259,0,0,149,12,2,16,1,0,0,1,0
2260,0,1,135,10,8,42,3,1,1,1,0
2261,0,1,311,10,2,16,0,0,0,1,1
2262,0,0,435,16,12,50,1,3,3,2,2
2263,0,1,323,12,7,26,3,1,1,0,1
2264,0,1,276,12,2,14,0,0,1,0,0
2265,0,0,329,12,6,24,1,0,1,1,1
2266,0,1,238,10,1,10,0,0,0,1,0
2267,0,1,222,12,3,24,0,0,1,1,0
2268,0,1,155,6,6,20,2,1,1,1,0
2269,0,0,203,6,1,6,1,0,0,0,0
2270,0,1,56,8,2,10,2,0,0,0,0
2271,0,1,44,8,2,10,2,0,0,0,0
